Date,Price,Open,High,Low,Change %
"Aug 06, 2015",1089.41,1084.90,1094.30,1083.60,0.0040
"Aug 05, 2015",1085.05,1087.59,1092.16,1082.85,-0.0022
"Aug 04, 2015",1087.45,1086.18,1095.05,1081.05,0.0009
"Aug 03, 2015",1086.50,1095.61,1098.15,1085.92,-0.0084
"Jul 31, 2015",1095.65,1088.66,1103.38,1079.75,0.0061
"Jul 30, 2015",1088.99,1097.76,1099.82,1083.36,-0.0070
"Jul 29, 2015",1096.69,1095.48,1101.85,1090.21,0.0012
"Jul 28, 2015",1095.35,1094.31,1099.00,1091.40,0.0008
"Jul 27, 2015",1094.42,1099.55,1105.30,1089.19,-0.0043
"Jul 24, 2015",1099.10,1090.85,1102.35,1077.75,0.0076
"Jul 23, 2015",1090.80,1094.50,1106.00,1087.01,-0.0024
"Jul 22, 2015",1093.45,1101.06,1103.56,1087.39,-0.0072
"Jul 21, 2015",1101.41,1098.55,1109.87,1097.05,0.0041
"Jul 20, 2015",1096.95,1133.35,1133.35,1088.45,-0.0328
"Jul 17, 2015",1134.10,1145.61,1146.10,1131.20,-0.0096
"Jul 16, 2015",1145.15,1148.86,1149.90,1142.60,-0.0039
"Jul 15, 2015",1149.65,1155.90,1156.96,1143.83,-0.0051
"Jul 14, 2015",1155.53,1158.06,1159.96,1153.04,-0.0021
"Jul 13, 2015",1158.00,1163.30,1164.60,1151.18,-0.0051
"Jul 10, 2015",1163.96,1159.75,1165.50,1157.90,0.0037
"Jul 09, 2015",1159.65,1158.62,1167.46,1156.20,0.0012
"Jul 08, 2015",1158.28,1155.18,1165.03,1147.18,0.0024
"Jul 07, 2015",1155.55,1170.50,1170.65,1148.45,-0.0125
"Jul 06, 2015",1170.15,1173.30,1175.20,1163.30,0.0019
"Jul 03, 2015",1167.94,1166.29,1170.50,1164.96,0.0015
"Jul 02, 2015",1166.15,1168.80,1169.11,1157.25,-0.0023
"Jul 01, 2015",1168.80,1172.70,1175.30,1167.43,-0.0032
"Jun 30, 2015",1172.60,1180.06,1180.80,1166.75,-0.0066
"Jun 29, 2015",1180.36,1184.96,1187.32,1173.99,0.0045
"Jun 26, 2015",1175.07,1173.35,1179.09,1168.74,0.0015
"Jun 25, 2015",1173.33,1175.29,1178.70,1171.52,-0.0016
"Jun 24, 2015",1175.20,1178.25,1180.30,1171.43,-0.0027
"Jun 23, 2015",1178.44,1185.86,1188.70,1176.32,-0.0059
"Jun 22, 2015",1185.45,1200.61,1201.50,1182.65,-0.0125
"Jun 19, 2015",1200.51,1202.36,1204.75,1198.70,-0.0008
"Jun 18, 2015",1201.42,1185.26,1206.00,1183.81,0.0135
"Jun 17, 2015",1185.45,1181.90,1189.40,1174.48,0.0030
"Jun 16, 2015",1181.86,1186.06,1188.11,1176.13,-0.0038
"Jun 15, 2015",1186.40,1181.50,1190.80,1173.02,0.0047
"Jun 12, 2015",1180.80,1182.01,1184.70,1176.93,-0.0013
"Jun 11, 2015",1182.30,1186.61,1188.21,1176.16,-0.0035
"Jun 10, 2015",1186.48,1176.75,1192.60,1175.35,0.0083
"Jun 09, 2015",1176.70,1174.36,1183.40,1172.75,0.0023
"Jun 08, 2015",1173.95,1169.45,1178.10,1169.20,0.0017
"Jun 05, 2015",1172.00,1177.24,1179.35,1163.10,-0.0036
"Jun 04, 2015",1176.26,1185.51,1186.41,1172.76,-0.0078
"Jun 03, 2015",1185.50,1193.86,1195.81,1180.18,-0.0066
"Jun 02, 2015",1193.38,1188.95,1196.12,1185.48,0.0036
"Jun 01, 2015",1189.15,1191.00,1204.81,1184.60,-0.0011
"May 29, 2015",1190.50,1188.65,1193.81,1187.08,0.0017
"May 28, 2015",1188.45,1188.21,1192.75,1181.30,0.0003
"May 27, 2015",1188.15,1187.44,1191.55,1184.51,0.0007
"May 26, 2015",1187.30,1207.30,1208.00,1186.10,-0.0165
"May 25, 2015",1207.17,1205.12,1208.97,1202.92,0.0007
"May 22, 2015",1206.38,1206.75,1215.20,1201.70,-0.0001
"May 21, 2015",1206.45,1210.11,1212.95,1201.91,-0.0023
"May 20, 2015",1209.28,1208.01,1213.47,1203.02,0.0015
"May 19, 2015",1207.51,1225.27,1225.57,1205.56,-0.0149
"May 18, 2015",1225.74,1223.30,1232.70,1221.50,0.0015
"May 15, 2015",1223.85,1221.76,1226.75,1211.55,0.0019
"May 14, 2015",1221.52,1215.71,1227.44,1212.05,0.0048
"May 13, 2015",1215.73,1193.45,1219.30,1191.30,0.0186
"May 12, 2015",1193.50,1183.80,1197.00,1181.05,0.0079
"May 11, 2015",1184.20,1188.95,1192.10,1179.50,-0.0033
"May 08, 2015",1188.15,1184.66,1193.61,1182.13,0.0028
"May 07, 2015",1184.80,1191.80,1193.30,1179.16,-0.0059
"May 06, 2015",1191.80,1193.19,1197.90,1188.30,-0.0013
"May 05, 2015",1193.33,1188.56,1200.10,1185.90,0.0043
"May 04, 2015",1188.25,1178.95,1193.45,1177.88,0.0083
"May 01, 2015",1178.50,1184.56,1185.26,1170.60,-0.0050
"Apr 30, 2015",1184.37,1205.18,1207.52,1177.32,-0.0170
"Apr 29, 2015",1204.80,1212.10,1213.70,1201.63,-0.0060
"Apr 28, 2015",1212.10,1202.75,1215.50,1199.30,0.0084
"Apr 27, 2015",1202.00,1179.76,1207.46,1178.75,0.0192
"Apr 24, 2015",1179.38,1194.16,1196.51,1175.24,-0.0122
"Apr 23, 2015",1194.00,1187.56,1198.40,1184.05,0.0056
"Apr 22, 2015",1187.30,1202.75,1205.20,1185.73,-0.0128
"Apr 21, 2015",1202.68,1196.81,1204.40,1193.30,0.0052
"Apr 20, 2015",1196.50,1204.90,1209.40,1191.54,-0.0068
"Apr 17, 2015",1204.65,1198.60,1208.10,1197.28,0.0058
"Apr 16, 2015",1197.65,1202.45,1209.60,1195.06,-0.0037
"Apr 15, 2015",1202.05,1193.21,1205.35,1189.38,0.0071
"Apr 14, 2015",1193.58,1199.20,1202.10,1184.18,-0.0044
"Apr 13, 2015",1198.85,1207.38,1209.83,1196.81,-0.0076
"Apr 10, 2015",1208.05,1194.30,1211.10,1193.30,0.0109
"Apr 09, 2015",1195.01,1203.07,1203.76,1192.86,-0.0065
"Apr 08, 2015",1202.80,1208.85,1212.60,1197.85,-0.0048
"Apr 07, 2015",1208.60,1214.69,1215.91,1207.45,-0.0050
"Apr 06, 2015",1214.70,1215.63,1224.50,1213.85,0.0031
"Apr 03, 2015",1210.90,1201.74,1212.74,1200.11,0.0069
"Apr 02, 2015",1202.59,1204.95,1208.15,1195.75,-0.0013
"Apr 01, 2015",1204.10,1183.35,1209.00,1180.35,0.0174
"Mar 31, 2015",1183.50,1185.40,1191.20,1178.45,-0.0023
"Mar 30, 2015",1186.20,1198.85,1199.50,1182.55,-0.0109
"Mar 27, 2015",1199.30,1204.25,1206.70,1192.91,-0.0042
"Mar 26, 2015",1204.38,1195.55,1219.80,1194.50,0.0075
"Mar 25, 2015",1195.45,1192.90,1199.90,1186.65,0.0019
"Mar 24, 2015",1193.13,1189.35,1195.70,1185.25,0.0032
"Mar 23, 2015",1189.30,1185.96,1192.10,1179.45,0.0056
"Mar 20, 2015",1182.68,1170.70,1188.30,1168.55,0.0097
"Mar 19, 2015",1171.30,1167.25,1177.86,1160.06,0.0035
"Mar 18, 2015",1167.25,1149.25,1174.61,1145.90,0.0156
"Mar 17, 2015",1149.30,1154.55,1159.85,1143.61,-0.0046
"Mar 16, 2015",1154.59,1158.50,1164.46,1150.60,-0.0042
"Mar 13, 2015",1159.48,1153.90,1162.55,1151.80,0.0050
"Mar 12, 2015",1153.70,1154.60,1166.70,1148.90,-0.0010
"Mar 11, 2015",1154.80,1162.15,1165.95,1147.85,-0.0061
"Mar 10, 2015",1161.93,1167.10,1171.35,1156.35,-0.0046
"Mar 09, 2015",1167.30,1168.65,1176.15,1166.15,0.0001
"Mar 06, 2015",1167.21,1198.65,1201.29,1163.94,-0.0262
"Mar 05, 2015",1198.60,1199.75,1209.70,1196.40,-0.0010
"Mar 04, 2015",1199.85,1203.75,1209.40,1198.25,-0.0033
"Mar 03, 2015",1203.80,1207.19,1215.09,1195.39,-0.0027
"Mar 02, 2015",1207.10,1213.80,1223.60,1204.60,-0.0050
"Feb 27, 2015",1213.15,1209.45,1219.90,1204.65,0.0034
"Feb 26, 2015",1209.05,1205.16,1220.75,1203.95,0.0035
"Feb 25, 2015",1204.80,1199.55,1212.20,1199.50,0.0041
"Feb 24, 2015",1199.89,1201.71,1204.60,1191.30,-0.0017
"Feb 23, 2015",1201.92,1201.89,1210.70,1191.51,-0.0004
"Feb 20, 2015",1202.39,1207.41,1215.39,1198.43,-0.0042
"Feb 19, 2015",1207.45,1212.70,1223.50,1205.40,-0.0046
"Feb 18, 2015",1212.99,1209.41,1212.99,1197.95,0.0030
"Feb 17, 2015",1209.40,1231.05,1234.15,1203.70,-0.0179
"Feb 16, 2015",1231.47,1228.58,1236.88,1228.01,0.0014
"Feb 13, 2015",1229.70,1222.38,1235.70,1221.01,0.0059
"Feb 12, 2015",1222.50,1218.73,1232.90,1216.75,0.0027
"Feb 11, 2015",1219.16,1233.75,1239.30,1218.26,-0.0120
"Feb 10, 2015",1234.00,1239.55,1246.00,1230.70,-0.0046
"Feb 09, 2015",1239.68,1235.18,1244.35,1234.54,0.0048
"Feb 06, 2015",1233.72,1264.82,1269.30,1228.75,-0.0245
"Feb 05, 2015",1264.70,1269.90,1274.00,1256.52,-0.0042
"Feb 04, 2015",1270.05,1260.25,1272.20,1256.85,0.0078
"Feb 03, 2015",1260.20,1275.40,1285.59,1255.70,-0.0119
"Feb 02, 2015",1275.44,1281.81,1283.85,1266.93,-0.0063
"Jan 30, 2015",1283.55,1257.61,1285.35,1257.25,0.0209
"Jan 29, 2015",1257.25,1285.35,1286.25,1252.61,-0.0217
"Jan 28, 2015",1285.10,1292.35,1294.55,1281.50,-0.0056
"Jan 27, 2015",1292.35,1281.08,1297.77,1272.58,0.0087
"Jan 26, 2015",1281.24,1293.68,1299.14,1276.14,-0.0103
"Jan 23, 2015",1294.55,1301.38,1302.90,1284.66,-0.0055
"Jan 22, 2015",1301.73,1293.20,1306.70,1279.55,0.0064
"Jan 21, 2015",1293.44,1293.64,1305.38,1285.59,-0.0004
"Jan 20, 2015",1293.94,1276.54,1297.23,1274.09,0.0132
"Jan 19, 2015",1277.08,1279.67,1281.63,1272.22,-0.0025
"Jan 16, 2015",1280.30,1262.05,1281.99,1255.37,0.0148
"Jan 15, 2015",1261.64,1229.95,1266.59,1226.18,0.0258
"Jan 14, 2015",1229.95,1230.76,1244.40,1224.95,-0.0008
"Jan 13, 2015",1230.88,1233.62,1244.12,1227.53,-0.0022
"Jan 12, 2015",1233.64,1223.00,1236.29,1218.56,0.0084
"Jan 09, 2015",1223.40,1209.65,1224.00,1207.45,0.0119
"Jan 08, 2015",1208.98,1210.51,1216.65,1204.67,-0.0015
"Jan 07, 2015",1210.80,1219.55,1219.85,1209.20,-0.0069
"Jan 06, 2015",1219.20,1204.85,1223.15,1201.85,0.0122
"Jan 05, 2015",1204.45,1189.34,1208.15,1183.45,0.0128
"Jan 02, 2015",1189.18,1182.70,1194.60,1168.75,0.0061
"Jan 01, 2015",1181.97,1183.78,1184.53,1181.97,-0.0017
"Dec 31, 2014",1183.95,1200.26,1204.00,1179.55,-0.0136
"Dec 30, 2014",1200.24,1183.37,1210.29,1180.89,0.0145
"Dec 29, 2014",1183.10,1195.71,1197.79,1179.35,-0.0103
"Dec 26, 2014",1195.40,1173.45,1199.75,1173.45,0.0184
"Dec 24, 2014",1173.80,1175.70,1181.80,1173.05,-0.0016
"Dec 23, 2014",1175.68,1175.03,1185.49,1172.59,0.0005
"Dec 22, 2014",1175.05,1195.33,1202.18,1170.56,-0.0175
"Dec 19, 2014",1195.95,1198.55,1202.10,1193.90,-0.0020
"Dec 18, 2014",1198.40,1188.70,1213.55,1188.65,0.0082
"Dec 17, 2014",1188.70,1196.69,1203.40,1184.23,-0.0066
"Dec 16, 2014",1196.60,1192.59,1221.79,1188.80,0.0034
"Dec 15, 2014",1192.60,1222.25,1224.24,1190.97,-0.0245
"Dec 12, 2014",1222.60,1227.99,1228.38,1215.98,-0.0044
"Dec 11, 2014",1227.95,1226.75,1233.20,1216.30,0.0010
"Dec 10, 2014",1226.75,1230.43,1238.25,1224.78,-0.0033
"Dec 09, 2014",1230.85,1203.64,1238.55,1199.45,0.0230
"Dec 08, 2014",1203.20,1193.09,1208.59,1187.31,0.0094
"Dec 05, 2014",1192.05,1205.70,1208.20,1186.50,-0.0114
"Dec 04, 2014",1205.78,1209.70,1213.70,1201.53,-0.0032
"Dec 03, 2014",1209.64,1199.01,1214.95,1194.65,0.0089
"Dec 02, 2014",1199.01,1210.74,1213.05,1192.32,-0.0098
"Dec 01, 2014",1210.90,1167.06,1221.46,1143.38,0.0373
"Nov 28, 2014",1167.35,1190.70,1191.56,1165.35,-0.0205
"Nov 27, 2014",1191.75,1198.20,1200.10,1185.95,-0.0051
"Nov 26, 2014",1197.90,1200.96,1202.61,1195.02,-0.0027
"Nov 25, 2014",1201.19,1197.55,1203.40,1190.80,0.0032
"Nov 24, 2014",1197.40,1201.53,1204.24,1192.85,-0.0033
"Nov 21, 2014",1201.40,1193.78,1208.01,1186.95,0.0064
"Nov 20, 2014",1193.75,1183.36,1197.31,1176.87,0.0088
"Nov 19, 2014",1183.30,1197.57,1202.77,1175.97,-0.0119
"Nov 18, 2014",1197.55,1186.42,1205.00,1183.30,0.0093
"Nov 17, 2014",1186.55,1188.75,1194.26,1181.62,-0.0014
"Nov 14, 2014",1188.25,1162.09,1193.74,1147.04,0.0226
"Nov 13, 2014",1161.96,1160.84,1168.12,1154.24,0.0009
"Nov 12, 2014",1160.92,1164.67,1170.37,1157.51,-0.0033
"Nov 11, 2014",1164.80,1150.65,1173.60,1146.32,0.0123
"Nov 10, 2014",1150.60,1179.41,1179.41,1147.45,-0.0221
"Nov 07, 2014",1176.65,1141.20,1178.99,1132.25,0.0311
"Nov 06, 2014",1141.20,1141.45,1149.70,1138.10,-0.0002
"Nov 05, 2014",1141.40,1168.19,1169.85,1137.70,-0.0230
"Nov 04, 2014",1168.30,1165.55,1174.30,1164.00,0.0025
"Nov 03, 2014",1165.35,1173.76,1174.17,1162.17,-0.0077
"Oct 31, 2014",1174.42,1198.91,1203.30,1161.75,-0.0204
"Oct 30, 2014",1198.90,1211.50,1216.76,1195.96,-0.0106
"Oct 29, 2014",1211.80,1228.21,1230.86,1208.52,-0.0135
"Oct 28, 2014",1228.40,1225.76,1235.81,1222.90,0.0024
"Oct 27, 2014",1225.40,1231.50,1232.26,1225.06,-0.0049
"Oct 24, 2014",1231.46,1232.59,1234.70,1229.10,-0.0006
"Oct 23, 2014",1232.15,1240.85,1244.96,1226.43,-0.0072
"Oct 22, 2014",1241.03,1249.57,1250.08,1240.66,-0.0066
"Oct 21, 2014",1249.30,1246.99,1255.60,1245.40,0.0022
"Oct 20, 2014",1246.60,1238.54,1248.94,1234.70,0.0068
"Oct 17, 2014",1238.19,1239.69,1242.30,1231.99,-0.0007
"Oct 16, 2014",1239.10,1241.67,1245.60,1235.75,-0.0016
"Oct 15, 2014",1241.07,1233.65,1249.80,1222.17,0.0067
"Oct 14, 2014",1232.75,1237.08,1238.30,1231.25,-0.0036
"Oct 13, 2014",1237.15,1223.54,1237.65,1223.34,0.0112
"Oct 10, 2014",1223.48,1224.49,1225.84,1217.60,-0.0005
"Oct 09, 2014",1224.15,1221.84,1233.60,1219.15,0.0020
"Oct 08, 2014",1221.70,1209.39,1223.84,1205.12,0.0105
"Oct 07, 2014",1209.00,1207.15,1213.06,1202.91,0.0015
"Oct 06, 2014",1207.15,1191.79,1209.20,1183.96,0.0134
"Oct 03, 2014",1191.20,1213.84,1215.90,1190.14,-0.0184
"Oct 02, 2014",1213.50,1213.34,1221.84,1208.69,-0.0001
"Oct 01, 2014",1213.65,1209.00,1219.66,1204.75,0.0036
"Sep 30, 2014",1209.24,1216.24,1219.96,1204.90,-0.0055
"Sep 29, 2014",1215.95,1219.20,1223.76,1214.78,-0.0029
"Sep 26, 2014",1219.51,1222.59,1230.50,1212.54,-0.0025
"Sep 25, 2014",1222.62,1217.02,1224.88,1207.03,0.0046
"Sep 24, 2014",1217.05,1222.81,1226.16,1215.96,-0.0048
"Sep 23, 2014",1222.95,1215.30,1235.06,1214.11,0.0065
"Sep 22, 2014",1215.05,1216.54,1220.70,1208.72,-0.0012
"Sep 19, 2014",1216.45,1225.50,1228.86,1213.87,-0.0073
"Sep 18, 2014",1225.45,1223.20,1228.06,1216.27,0.0018
"Sep 17, 2014",1223.25,1234.95,1239.46,1221.67,-0.0097
"Sep 16, 2014",1235.20,1233.10,1242.16,1231.92,0.0018
"Sep 15, 2014",1233.00,1228.40,1238.56,1225.56,0.0036
"Sep 12, 2014",1228.63,1240.59,1242.04,1227.75,-0.0098
"Sep 11, 2014",1240.75,1248.68,1250.46,1234.97,-0.0064
"Sep 10, 2014",1248.75,1256.19,1258.15,1243.91,-0.0059
"Sep 09, 2014",1256.20,1255.43,1258.25,1247.41,0.0004
"Sep 08, 2014",1255.70,1268.75,1271.85,1251.50,-0.0104
"Sep 05, 2014",1268.85,1260.96,1273.71,1257.16,0.0061
"Sep 04, 2014",1261.10,1268.80,1276.76,1260.26,-0.0063
"Sep 03, 2014",1269.07,1266.14,1271.80,1261.69,0.0025
"Sep 02, 2014",1265.90,1287.59,1288.10,1262.92,-0.0166
"Sep 01, 2014",1287.30,1287.05,1290.36,1282.80,-0.0002
"Aug 29, 2014",1287.57,1290.29,1291.80,1283.66,-0.0019
"Aug 28, 2014",1290.00,1282.75,1296.76,1283.02,0.0055
"Aug 27, 2014",1282.95,1281.09,1288.00,1280.40,0.0016
"Aug 26, 2014",1280.90,1276.55,1291.06,1275.50,0.0034
"Aug 25, 2014",1276.60,1279.67,1281.06,1274.42,-0.0036
"Aug 22, 2014",1281.23,1276.64,1283.50,1274.49,0.0031
"Aug 21, 2014",1277.25,1291.80,1291.80,1273.32,-0.0115
"Aug 20, 2014",1292.15,1295.60,1297.91,1288.04,-0.0026
"Aug 19, 2014",1295.50,1297.65,1302.61,1293.96,-0.0015
"Aug 18, 2014",1297.46,1303.91,1304.07,1295.72,-0.0055
"Aug 15, 2014",1304.60,1312.95,1315.41,1292.61,-0.0066
"Aug 14, 2014",1313.24,1312.86,1319.60,1309.19,0.0003
"Aug 13, 2014",1312.86,1308.69,1315.60,1304.90,0.0033
"Aug 12, 2014",1308.60,1307.90,1317.86,1305.46,0.0004
"Aug 11, 2014",1308.10,1309.35,1311.66,1304.96,-0.0011
"Aug 08, 2014",1309.60,1313.50,1322.86,1306.16,-0.0030
"Aug 07, 2014",1313.55,1305.89,1314.75,1302.11,0.0056
"Aug 06, 2014",1306.25,1288.05,1309.86,1287.46,0.0142
"Aug 05, 2014",1288.00,1287.91,1293.66,1282.56,-0.0003
"Aug 04, 2014",1288.35,1293.98,1295.81,1286.17,-0.0044
"Aug 01, 2014",1294.10,1282.24,1297.20,1280.90,0.0092
"Jul 31, 2014",1282.35,1294.86,1297.56,1281.02,-0.0098
"Jul 30, 2014",1295.05,1298.94,1302.76,1291.85,-0.0028
"Jul 29, 2014",1298.75,1304.59,1312.75,1295.85,-0.0042
"Jul 28, 2014",1304.25,1308.25,1309.46,1301.42,-0.0029
"Jul 25, 2014",1308.05,1294.00,1308.50,1290.16,0.0114
"Jul 24, 2014",1293.35,1304.14,1305.35,1287.81,-0.0083
"Jul 23, 2014",1304.15,1307.70,1311.31,1302.61,-0.0024
"Jul 22, 2014",1307.35,1311.89,1315.20,1301.75,-0.0035
"Jul 21, 2014",1311.90,1311.05,1318.51,1307.01,0.0008
"Jul 18, 2014",1310.90,1318.70,1324.75,1304.57,-0.0056
"Jul 17, 2014",1318.25,1300.24,1324.65,1297.85,0.0145
"Jul 16, 2014",1299.37,1294.40,1304.40,1292.90,0.0038
"Jul 15, 2014",1294.45,1306.85,1314.25,1292.05,-0.0097
"Jul 14, 2014",1307.15,1338.45,1339.71,1303.21,-0.0232
"Jul 11, 2014",1338.15,1335.81,1339.54,1333.87,0.0019
"Jul 10, 2014",1335.55,1319.34,1345.65,1319.34,0.0067
"Jul 09, 2014",1326.70,1319.69,1332.69,1318.50,0.0059
"Jul 08, 2014",1318.95,1319.75,1325.35,1313.45,-0.0009
"Jul 07, 2014",1320.20,1320.16,1320.30,1311.90,-0.0003
"Jul 04, 2014",1320.55,1320.29,1323.80,1318.80,0.0006
"Jul 03, 2014",1319.80,1327.70,1327.70,1309.95,-0.0058
"Jul 02, 2014",1327.45,1325.58,1332.21,1321.32,0.0013
"Jul 01, 2014",1325.75,1327.15,1332.41,1323.72,-0.0013
"Jun 30, 2014",1327.50,1315.80,1329.41,1310.21,0.0092
"Jun 27, 2014",1315.35,1317.91,1322.31,1312.76,-0.0020
"Jun 26, 2014",1317.95,1318.65,1320.15,1306.25,-0.0012
"Jun 25, 2014",1319.50,1318.74,1325.15,1310.80,0.0009
"Jun 24, 2014",1318.30,1318.54,1326.60,1314.15,0.0002
"Jun 23, 2014",1318.10,1313.70,1318.61,1309.91,0.0025
"Jun 20, 2014",1314.82,1320.20,1322.40,1306.75,-0.0040
"Jun 19, 2014",1320.10,1278.44,1322.10,1276.01,0.0326
"Jun 18, 2014",1278.40,1271.30,1280.00,1266.96,0.0054
"Jun 17, 2014",1271.50,1271.65,1273.56,1259.16,-0.0001
"Jun 16, 2014",1271.60,1277.06,1285.16,1270.51,-0.0042
"Jun 13, 2014",1277.00,1273.69,1278.20,1271.00,0.0029
"Jun 12, 2014",1273.36,1261.49,1275.00,1260.05,0.0100
"Jun 11, 2014",1260.74,1260.49,1265.50,1258.00,0.0000
"Jun 10, 2014",1260.80,1252.15,1263.31,1250.21,0.0070
"Jun 09, 2014",1252.08,1253.79,1257.70,1251.76,-0.0005
"Jun 06, 2014",1252.73,1253.69,1258.00,1246.31,-0.0007
"Jun 05, 2014",1253.60,1243.80,1256.81,1241.21,0.0079
"Jun 04, 2014",1243.80,1245.24,1250.00,1243.50,-0.0007
"Jun 03, 2014",1244.65,1244.39,1248.15,1241.06,0.0002
"Jun 02, 2014",1244.35,1250.89,1250.89,1241.04,-0.0054
"May 30, 2014",1251.05,1256.00,1260.46,1242.35,-0.0040
"May 29, 2014",1256.05,1258.79,1260.50,1251.55,-0.0019
"May 28, 2014",1258.50,1263.70,1267.69,1256.02,-0.0041
"May 27, 2014",1263.70,1292.95,1293.70,1263.50,-0.0227
"May 26, 2014",1293.05,1292.71,1294.41,1290.91,0.0000
"May 23, 2014",1293.11,1294.04,1295.95,1287.99,-0.0006
"May 22, 2014",1293.85,1292.04,1303.85,1290.05,0.0015
"May 21, 2014",1291.85,1294.15,1296.60,1283.45,-0.0019
"May 20, 2014",1294.25,1292.15,1297.05,1286.15,0.0018
"May 19, 2014",1291.95,1293.42,1305.25,1289.66,-0.0014
"May 16, 2014",1293.70,1296.61,1298.76,1287.85,-0.0020
"May 15, 2014",1296.35,1305.45,1307.35,1291.15,-0.0071
"May 14, 2014",1305.60,1294.46,1309.40,1291.79,0.0095
"May 13, 2014",1293.35,1295.91,1299.21,1289.25,-0.0019
"May 12, 2014",1295.80,1289.20,1304.30,1280.10,0.0050
"May 09, 2014",1289.33,1289.50,1294.90,1285.64,-0.0002
"May 08, 2014",1289.60,1289.74,1295.30,1285.74,0.0000
"May 07, 2014",1289.55,1308.01,1315.31,1287.00,-0.0138
"May 06, 2014",1307.65,1309.90,1314.71,1305.00,-0.0017
"May 05, 2014",1309.85,1300.74,1315.95,1299.61,0.0073
"May 02, 2014",1300.32,1284.19,1304.90,1277.10,0.0126
"May 01, 2014",1284.10,1291.65,1293.21,1277.70,-0.0060
"Apr 30, 2014",1291.90,1296.01,1298.01,1285.80,-0.0035
"Apr 29, 2014",1296.48,1296.04,1301.40,1286.49,0.0003
"Apr 28, 2014",1296.10,1303.20,1306.61,1292.30,-0.0056
"Apr 25, 2014",1303.45,1294.01,1305.61,1290.60,0.0074
"Apr 24, 2014",1293.85,1284.01,1298.51,1268.85,0.0077
"Apr 23, 2014",1283.90,1283.51,1289.22,1281.05,0.0003
"Apr 22, 2014",1283.50,1290.24,1293.00,1277.60,-0.0052
"Apr 21, 2014",1290.15,1294.67,1301.51,1282.01,-0.0028
"Apr 18, 2014",1293.78,1293.78,1293.78,1293.78,-0.0008
"Apr 17, 2014",1294.85,1302.40,1304.80,1293.24,-0.0061
"Apr 16, 2014",1302.80,1302.84,1307.60,1293.59,0.0001
"Apr 15, 2014",1302.65,1326.81,1328.51,1290.95,-0.0179
"Apr 14, 2014",1326.40,1318.94,1331.20,1318.84,0.0060
"Apr 11, 2014",1318.47,1317.94,1324.33,1314.24,-0.0003
"Apr 10, 2014",1318.92,1311.64,1324.90,1310.84,0.0054
"Apr 09, 2014",1311.90,1308.25,1315.30,1300.94,0.0024
"Apr 08, 2014",1308.72,1296.29,1314.93,1296.29,0.0093
"Apr 07, 2014",1296.65,1302.90,1304.80,1295.80,-0.0046
"Apr 04, 2014",1302.70,1286.62,1307.09,1284.33,0.0120
"Apr 03, 2014",1287.30,1289.89,1294.20,1281.59,-0.0019
"Apr 02, 2014",1289.80,1279.85,1295.21,1278.65,0.0083
"Apr 01, 2014",1279.15,1283.79,1288.25,1277.44,-0.0040
"Mar 31, 2014",1284.25,1294.30,1298.81,1282.65,-0.0075
"Mar 28, 2014",1294.00,1293.64,1299.20,1285.84,0.0022
"Mar 27, 2014",1291.14,1304.14,1307.15,1289.30,-0.0099
"Mar 26, 2014",1304.10,1311.25,1317.01,1298.90,-0.0053
"Mar 25, 2014",1311.05,1309.60,1317.86,1306.20,0.0011
"Mar 24, 2014",1309.62,1334.74,1334.86,1308.04,-0.0187
"Mar 21, 2014",1334.55,1328.55,1343.04,1328.45,0.0046
"Mar 20, 2014",1328.50,1331.05,1335.21,1320.85,-0.0022
"Mar 19, 2014",1331.45,1355.95,1360.26,1328.00,-0.0183
"Mar 18, 2014",1356.25,1366.80,1367.77,1350.80,-0.0078
"Mar 17, 2014",1366.95,1382.07,1392.37,1362.53,-0.0111
"Mar 14, 2014",1382.24,1370.59,1388.40,1368.06,0.0085
"Mar 13, 2014",1370.60,1367.50,1375.46,1364.65,0.0026
"Mar 12, 2014",1367.08,1349.39,1371.10,1345.44,0.0127
"Mar 11, 2014",1349.95,1339.35,1353.11,1338.00,0.0081
"Mar 10, 2014",1339.15,1339.27,1345.41,1329.47,-0.0008
"Mar 07, 2014",1340.25,1351.21,1352.90,1329.75,-0.0082
"Mar 06, 2014",1351.35,1337.45,1353.37,1331.35,0.0104
"Mar 05, 2014",1337.39,1334.83,1341.88,1332.58,0.0019
"Mar 04, 2014",1334.90,1350.95,1352.61,1331.54,-0.0118
"Mar 03, 2014",1350.90,1326.50,1355.41,1326.50,0.0185
"Feb 28, 2014",1326.40,1331.67,1333.91,1320.22,-0.0038
"Feb 27, 2014",1331.44,1330.58,1336.48,1323.97,0.0005
"Feb 26, 2014",1330.75,1340.31,1345.40,1322.14,-0.0075
"Feb 25, 2014",1340.75,1337.00,1344.01,1331.72,0.0028
"Feb 24, 2014",1337.00,1324.99,1339.00,1319.11,0.0103
"Feb 21, 2014",1323.39,1322.72,1328.79,1316.12,0.0004
"Feb 20, 2014",1322.89,1311.64,1325.18,1307.85,0.0085
"Feb 19, 2014",1311.80,1321.84,1323.39,1308.93,-0.0074
"Feb 18, 2014",1321.60,1329.20,1332.71,1312.95,-0.0056
"Feb 17, 2014",1329.10,1319.15,1330.37,1318.65,0.0077
"Feb 14, 2014",1318.93,1302.83,1321.34,1299.97,0.0125
"Feb 13, 2014",1302.70,1291.11,1302.80,1286.14,0.0089
